-2.814343, 1.961000, 33.000000
-2.826070, 1.952000, 29.000000
-2.837523, 1.967000, 33.000000
-2.848978, 1.993000, 29.000000
-2.851159, 16.209999, 29.000000
-2.868885, 2.923000, 33.000000
-2.880338, 2.920000, 33.000000
-2.892065, 2.918000, 33.000000
-2.903518, 2.917000, 33.000000
-2.915246, 2.915000, 33.000000
-2.926972, 2.914000, 33.000000
-2.938426, 2.912000, 33.000000
-2.950152, 2.913000, 33.000000
-2.961606, 2.910000, 33.000000
-2.973332, 2.911000, 33.000000
-2.984786, 2.906000, 33.000000
-2.996512, 2.908000, 33.000000
-3.008239, 2.909000, 33.000000
-3.019692, 2.912000, 33.000000
-3.031419, 2.913000, 33.000000
-3.042872, 2.914000, 33.000000
-3.054599, 2.913000, 33.000000
-3.066052, 2.916000, 33.000000
-3.077780, 2.916000, 33.000000
-3.089233, 2.919000, 33.000000
-3.100960, 2.921000, 33.000000
-3.112686, 2.923000, 33.000000
-3.124140, 2.925000, 33.000000
-3.135866, 2.935000, 29.000000
3.135866, 2.946000, 29.000000
3.124139, 2.949000, 33.000000
3.112686, 2.960000, 33.000000
3.100959, 2.961000, 37.000000
3.095232, 16.209999, 33.000000
3.083779, 16.209999, 37.000000
3.072052, 16.209999, 41.000000
3.060598, 16.209999, 41.000000
3.048872, 16.209999, 45.000000
3.037418, 16.209999, 49.000000
3.025692, 16.209999, 45.000000
3.013965, 16.209999, 53.000000
2.986695, 1.277000, 61.000000
2.975514, 1.281000, 57.000000
2.963787, 1.286000, 53.000000
2.967332, 16.209999, 49.000000
2.955879, 16.209999, 49.000000
2.944152, 16.209999, 57.000000
2.932426, 16.209999, 57.000000
2.920699, 16.209999, 57.000000
2.893974, 1.300000, 57.000000
2.881975, 1.262000, 61.000000
2.869703, 1.226000, 61.000000
2.857704, 1.200000, 57.000000
2.862613, 16.209999, 157.000000
2.818980, 0.644000, 157.000000
2.807253, 0.647000, 145.000000
2.827706, 16.000000, 1.000000
2.784618, 0.655000, 129.000000
2.804253, 16.000000, 1.000000
2.761711, 0.664000, 125.000000
2.781073, 16.000000, 1.000000
2.738803, 0.674000, 121.000000
2.757620, 16.000000, 1.000000
2.746166, 16.309999, 1.000000
2.734440, 16.000000, 1.000000
2.722714, 16.309999, 1.000000
2.711260, 16.309999, 1.000000
2.699533, 16.309999, 1.000000
2.687807, 16.309999, 1.000000
2.676081, 16.309999, 1.000000
2.664627, 16.309999, 1.000000
2.652900, 16.309999, 1.000000
2.641174, 16.309999, 1.000000
2.629720, 16.309999, 1.000000
2.617994, 16.309999, 1.000000
2.606267, 16.309999, 1.000000
2.594541, 16.309999, 1.000000
2.583087, 16.309999, 1.000000
2.571361, 16.309999, 1.000000
2.559634, 16.309999, 1.000000
2.547908, 16.309999, 1.000000
2.537272, 16.309999, 1.000000
2.525819, 16.309999, 1.000000
2.514092, 16.309999, 1.000000
2.502639, 16.309999, 1.000000
2.490912, 16.309999, 1.000000
2.479186, 16.309999, 1.000000
2.467732, 16.309999, 1.000000
2.456006, 16.309999, 1.000000
2.444552, 16.309999, 1.000000
2.432825, 16.309999, 1.000000
2.421099, 16.309999, 1.000000
2.409645, 16.309999, 1.000000
2.397919, 16.309999, 1.000000
2.386192, 16.309999, 1.000000
2.374739, 16.309999, 1.000000
2.363012, 16.309999, 1.000000
2.351558, 16.309999, 1.000000
2.339832, 16.309999, 1.000000
2.328106, 16.309999, 1.000000
2.316652, 16.209999, 185.000000
2.184661, 0.178000, 153.000000
2.172662, 0.177000, 89.000000
2.281745, 16.000000, 1.000000
2.270019, 16.309999, 1.000000
2.258565, 16.000000, 1.000000
2.246839, 16.309999, 1.000000
2.235112, 16.309999, 1.000000
2.223659, 16.309999, 1.000000
2.211932, 16.309999, 1.000000
2.200478, 16.309999, 1.000000
2.188752, 16.309999, 1.000000
2.177026, 16.309999, 1.000000
2.042581, 0.174000, 41.000000
2.153846, 16.309999, 1.000000
2.019946, 0.175000, 137.000000
2.130665, 16.000000, 1.000000
1.996493, 0.175000, 89.000000
2.107485, 16.000000, 1.000000
1.973313, 0.175000, 137.000000
2.084032, 16.000000, 1.000000
1.949588, 0.175000, 217.000000
2.060580, 16.000000, 1.000000
2.048853, 16.209999, 233.000000
2.037126, 16.000000, 1.000000
2.025673, 16.209999, 41.000000
2.013946, 16.000000, 1.000000
2.002220, 16.309999, 1.000000
1.990766, 16.000000, 1.000000
1.882229, 0.220000, 89.000000
1.870775, 0.221000, 89.000000
1.861230, 0.225000, 57.000000
1.944133, 16.000000, 1.000000
1.836959, 0.223000, 121.000000
1.920953, 16.000000, 1.000000
1.814052, 0.224000, 89.000000
1.897500, 16.000000, 1.000000
1.886047, 16.309999, 1.000000
1.874320, 16.000000, 1.000000
1.862593, 16.309999, 1.000000
1.851140, 16.309999, 1.000000
1.839413, 16.309999, 1.000000
1.827687, 16.309999, 1.000000
1.816233, 16.309999, 1.000000
1.709059, 0.223000, 9.000000
1.697333, 0.223000, 137.000000
1.685879, 0.223000, 185.000000
1.769600, 16.000000, 1.000000
1.662699, 0.224000, 105.000000
1.746420, 16.000000, 1.000000
1.734694, 16.309999, 1.000000
1.722967, 16.000000, 1.000000
1.711514, 16.209999, 41.000000
1.622065, 0.273000, 121.000000
1.610339, 0.273000, 121.000000
1.676607, 16.000000, 1.000000
1.587704, 0.275000, 57.000000
1.653154, 16.000000, 1.000000
1.641701, 16.209999, 237.000000
1.629974, 16.000000, 1.000000
1.551162, 0.315000, 5.000000
1.606249, 16.000000, 1.000000
1.527981, 0.316000, 249.000000
1.583068, 16.000000, 1.000000
1.505074, 0.318000, 249.000000
